"Id","MSZoning","LotFrontage","Neighborhood","Condition1","BldgType","OverallQual","YearBuilt","YearRemodAdd","BsmtFinSF1","TotalBsmtSF","Heating","CentralAir","Electrical","X1stFlrSF","GrLivArea","BsmtFullBath","FullBath","BedroomAbvGr","TotRmsAbvGrd","Fireplaces","GarageCars","GarageArea","WoodDeckSF","OpenPorchSF","MoSold","YrSold","SalePrice","Electrical_imp","TotalBaths","CentralAirnum","HeatingQCnum"
518,"RL",79,"NoRidge","Norm","1Fam",7,1996,1997,0,1264,"GasA","Y","SBrkr",1277,2344,0,2,3,7,1,3,889,220,0,7,2009,265000,FALSE,3,2,1
519,"RL",70,"CollgCr","Norm","1Fam",6,1998,1998,706,794,"GasA","Y","SBrkr",882,1796,1,2,3,7,0,2,546,0,36,5,2007,211000,FALSE,4,2,1
520,"RL",53,"Crawfor","Norm","1Fam",7,1926,2004,0,1276,"GasA","Y","SBrkr",1276,2080,0,1,3,9,2,1,282,0,0,6,2009,234000,FALSE,2,2,1
521,"RL",60,"OldTown","Norm","2fmCon",4,1900,2000,0,0,"GasA","N","FuseA",694,1294,0,2,3,7,0,0,0,220,114,8,2008,106250,FALSE,2,1,3
522,"RL",90,"NAmes","Feedr","1Fam",6,1957,1957,777,1244,"GasA","Y","FuseA",1244,1244,0,1,3,6,2,1,336,0,40,5,2007,150000,FALSE,2,2,1
523,"RM",50,"BrkSide","Feedr","1Fam",6,1947,1950,399,1004,"GasA","Y","SBrkr",1004,1664,0,2,3,7,2,2,420,0,24,10,2006,159000,FALSE,2,2,1
524,"RL",130,"Edwards","PosN","1Fam",10,2007,2008,2260,3138,"GasA","Y","SBrkr",3138,4676,1,3,3,11,1,3,884,208,406,10,2007,184750,FALSE,5,2,1
525,"RL",95,"NoRidge","Norm","1Fam",7,1996,1997,719,1379,"GasA","Y","SBrkr",1383,2398,1,2,3,8,1,3,834,239,60,8,2007,315750,FALSE,4,2,1
526,"FV",62,"Somerst","Norm","1Fam",7,2005,2005,0,1257,"GasA","Y","SBrkr",1266,1266,0,2,3,6,1,2,453,38,144,4,2006,176000,FALSE,2,2,1
527,"RL",70,"NAmes","Norm","1Fam",5,1956,2000,377,928,"GasA","Y","SBrkr",928,928,0,1,2,4,0,1,252,261,0,6,2007,132000,FALSE,1,2,3
529,"RL",58,"Edwards","Norm","1Fam",4,1920,2002,348,528,"GasA","Y","SBrkr",605,605,1,1,2,5,0,0,0,0,0,7,2007,86000,FALSE,2,2,1
530,"RL",74,"Crawfor","Norm","1Fam",6,1957,1975,1219,2035,"GasA","Y","SBrkr",2515,2515,1,3,4,9,2,2,484,0,0,3,2007,200624,FALSE,4,2,3
531,"RL",85,"Timber","Norm","1Fam",6,1988,1989,783,1461,"GasA","Y","SBrkr",1509,1509,1,2,3,5,1,2,600,224,0,8,2008,175000,FALSE,3,2,1
532,"RM",60,"BrkSide","RRNn","1Fam",6,1920,1999,0,611,"GasA","Y","SBrkr",751,1362,0,2,3,6,0,2,502,0,0,6,2008,128000,FALSE,2,2,1
533,"RL",60,"NAmes","Norm","1Fam",5,1955,2007,0,0,"GasA","Y","SBrkr",827,827,0,1,2,5,1,1,392,0,0,4,2010,107500,FALSE,1,2,1
534,"RL",50,"BrkSide","Norm","1Fam",1,1946,1950,0,0,"GasA","N","FuseF",334,334,0,1,1,2,0,0,0,0,0,1,2007,39300,FALSE,1,1,4
535,"RL",74,"Gilbert","Norm","1Fam",8,2004,2004,0,707,"GasA","Y","SBrkr",707,1414,0,2,3,6,1,2,403,100,35,10,2006,178000,FALSE,3,2,1
536,"RL",70,"Edwards","Norm","2fmCon",5,1910,1991,969,1117,"GasA","Y","SBrkr",820,1347,1,1,3,5,0,0,0,85,0,1,2008,107500,FALSE,2,2,3
537,"RL",57,"CollgCr","Norm","1Fam",7,1998,1999,0,880,"GasA","Y","SBrkr",880,1724,0,2,3,8,0,2,527,120,155,7,2008,188000,FALSE,3,2,1
538,"RL",73,"NAmes","Norm","1Fam",4,1972,1972,600,864,"GasA","Y","SBrkr",864,864,0,1,3,5,0,2,576,216,0,4,2008,111250,FALSE,1,2,3
539,"RL",71,"Sawyer","Norm","1Fam",5,1968,1968,673,1051,"GasA","Y","SBrkr",1159,1159,0,1,3,7,1,1,336,466,0,7,2006,158000,FALSE,2,2,3
540,"RL",70,"CollgCr","Norm","1Fam",8,2001,2002,1358,1581,"GasA","Y","SBrkr",1601,1601,1,2,3,6,1,2,670,180,0,5,2010,272000,FALSE,3,2,1
541,"RL",85,"Timber","Norm","1Fam",9,2006,2006,1260,1838,"GasA","Y","SBrkr",1838,1838,1,2,2,8,1,3,765,270,68,3,2009,315000,FALSE,3,2,1
542,"RL",91,"NoRidge","Norm","1Fam",8,2000,2000,0,969,"GasA","Y","SBrkr",997,2285,0,2,4,8,1,3,648,0,56,6,2007,248000,FALSE,3,2,1
543,"RL",78,"NWAmes","RRAn","1Fam",7,1998,1999,144,1650,"GasA","Y","SBrkr",1680,1680,1,2,3,7,1,2,583,78,73,6,2009,213250,FALSE,3,2,1
544,"RH",34,"NAmes","Norm","TwnhsE",7,1998,1998,584,723,"GasA","Y","SBrkr",767,767,1,1,1,4,0,1,367,120,40,6,2007,133000,FALSE,2,2,1
545,"RL",58,"Gilbert","Norm","1Fam",7,2006,2006,554,654,"GasA","Y","SBrkr",664,1496,1,2,3,7,1,2,426,100,24,9,2006,179665,FALSE,4,2,1
546,"RL",80,"NWAmes","Norm","1Fam",7,1988,1988,1002,1204,"GasA","Y","SBrkr",1377,2183,0,2,4,9,0,3,786,0,0,2,2006,229000,FALSE,3,2,2
547,"RL",70,"BrkSide","Norm","1Fam",6,1923,1950,300,1065,"GasA","Y","FuseA",915,1635,0,1,3,6,1,2,440,0,38,5,2007,210000,FALSE,2,2,1
548,"RL",54,"Mitchel","Norm","1Fam",5,1970,1970,619,768,"GasA","Y","SBrkr",768,768,1,1,2,5,0,2,624,104,0,4,2007,129500,FALSE,2,2,1
549,"RM",49,"OldTown","Feedr","1Fam",5,1955,1995,180,825,"GasA","Y","SBrkr",825,825,1,1,2,4,0,2,720,140,50,6,2008,125000,FALSE,2,2,3
550,"FV",75,"Somerst","Norm","1Fam",7,2003,2004,0,912,"GasA","Y","SBrkr",912,2094,0,2,4,8,1,2,615,182,182,11,2009,263000,FALSE,3,2,1
551,"RL",53,"NPkVill","Norm","TwnhsE",6,1977,1977,559,1069,"GasA","Y","SBrkr",1069,1069,0,2,2,4,0,2,440,0,55,10,2008,140000,FALSE,2,2,3
552,"RM",50,"OldTown","Norm","1Fam",5,1957,1957,308,928,"GasA","Y","FuseA",928,928,0,1,3,5,0,1,288,0,0,6,2008,112500,FALSE,1,2,2
553,"RL",87,"NridgHt","Norm","1Fam",8,2006,2006,0,1709,"GasA","Y","SBrkr",1717,1717,0,2,3,7,1,3,908,169,39,7,2009,255500,FALSE,2,2,1
554,"RL",67,"Edwards","Feedr","1Fam",4,1949,2003,0,0,"GasA","Y","SBrkr",1126,1126,0,2,2,5,0,2,520,0,96,5,2009,108000,FALSE,2,2,1
555,"RL",85,"NridgHt","Norm","1Fam",7,2003,2004,866,998,"GasA","Y","SBrkr",1006,2046,1,2,3,8,1,3,871,320,62,8,2008,284000,FALSE,4,2,1
556,"RM",58,"BrkSide","Norm","1Fam",5,1922,1950,0,993,"GasA","Y","FuseA",1048,1048,0,1,2,5,1,1,280,0,0,8,2006,113000,FALSE,1,2,3
557,"RL",69,"NAmes","Norm","1Fam",5,1957,1957,895,1092,"GasA","Y","FuseA",1092,1092,1,1,2,6,1,1,299,268,0,5,2006,141000,FALSE,2,2,3
558,"C (all)",60,"IDOTRR","Norm","1Fam",4,1920,1950,637,637,"GasA","Y","SBrkr",897,1336,0,1,3,7,0,1,570,0,47,9,2006,108000,FALSE,2,2,2
559,"RL",57,"Gilbert","Norm","1Fam",7,1996,1997,604,729,"GasA","Y","SBrkr",729,1446,0,2,3,6,1,2,406,264,22,8,2008,175000,FALSE,4,2,1
560,"RL",43,"Blmngtn","Norm","TwnhsE",7,2003,2004,0,1374,"GasA","Y","SBrkr",1557,1557,0,2,2,7,1,2,420,143,20,10,2006,234000,FALSE,2,2,1
561,"RL",71,"Sawyer","Norm","1Fam",5,1957,1996,1302,1392,"GasA","Y","SBrkr",1392,1392,1,1,3,5,1,2,528,0,0,5,2010,121500,FALSE,3,2,3
562,"RL",77,"Mitchel","Norm","1Fam",5,1974,1975,1071,1389,"GasA","Y","SBrkr",1389,1389,1,1,2,6,1,2,418,240,38,4,2006,170000,FALSE,2,2,2
563,"RL",63,"Edwards","Norm","1Fam",5,1940,1969,290,996,"GasA","Y","SBrkr",996,996,1,1,3,6,1,0,0,144,0,7,2008,108000,FALSE,2,2,1
564,"RL",66,"Edwards","Norm","1Fam",6,1918,1950,0,1163,"GasA","Y","SBrkr",1163,1674,0,2,4,8,1,2,396,72,36,7,2008,185000,FALSE,2,2,1
565,"RL",91,"NoRidge","Norm","1Fam",7,1992,2000,728,1095,"GasA","Y","SBrkr",1166,2295,1,2,4,9,1,2,590,0,40,7,2006,268000,FALSE,4,2,1
566,"RL",66,"SWISU","Norm","1Fam",6,1915,1950,0,806,"GasA","N","FuseF",841,1647,1,1,4,6,0,1,216,0,66,5,2010,128000,FALSE,3,1,3
567,"RL",77,"StoneBr","Norm","1Fam",9,2005,2007,0,1122,"GasA","Y","SBrkr",1134,2504,0,2,4,11,1,3,656,144,39,6,2008,325000,FALSE,3,2,1
568,"RL",70,"NridgHt","Norm","1Fam",7,2004,2004,2,1517,"GasA","Y","SBrkr",1535,1535,0,2,3,7,0,2,532,0,0,3,2010,214000,FALSE,2,2,1
569,"RL",79,"SawyerW","Norm","1Fam",8,1983,2009,1441,1496,"GasA","Y","SBrkr",1496,2132,1,1,1,5,1,2,612,349,40,9,2009,316600,FALSE,3,2,1
570,"RL",73,"NAmes","Norm","Duplex",5,1979,1979,943,943,"GasA","Y","SBrkr",943,943,1,1,2,4,2,2,600,42,0,12,2006,135960,FALSE,2,2,3
571,"RL",74,"NAmes","Norm","Duplex",5,1965,1965,231,1728,"GasA","Y","SBrkr",1728,1728,0,2,6,10,0,2,576,0,0,11,2008,142600,FALSE,2,2,3
572,"RL",60,"NAmes","Norm","1Fam",6,1959,1959,414,864,"GasA","Y","SBrkr",864,864,1,1,2,4,0,1,288,168,0,10,2006,120000,FALSE,2,2,1
573,"RL",83,"Timber","Norm","1Fam",7,2009,2009,0,846,"GasA","Y","SBrkr",846,1692,0,2,3,6,0,2,650,208,114,7,2009,224500,FALSE,3,2,2
574,"RL",76,"Gilbert","Norm","1Fam",7,2000,2000,0,384,"GasA","Y","SBrkr",774,1430,0,2,3,8,1,2,400,100,0,12,2007,170000,FALSE,3,2,1
575,"RL",70,"NAmes","Norm","1Fam",5,1971,2005,349,372,"GasA","Y","SBrkr",576,1109,0,1,3,5,0,1,288,35,0,12,2007,139000,FALSE,2,2,3
576,"RL",80,"NAmes","Norm","1Fam",5,1947,1950,442,832,"GasA","Y","SBrkr",832,1216,0,1,2,6,0,1,336,158,0,10,2008,118500,FALSE,1,2,3
577,"RL",52,"SWISU","Norm","1Fam",7,1928,1950,0,861,"GasA","Y","SBrkr",877,1477,0,2,3,6,1,1,216,0,50,8,2009,145000,FALSE,3,2,2
578,"RL",96,"Sawyer","Norm","1Fam",5,1966,1966,328,1164,"GasA","Y","SBrkr",1320,1320,1,1,3,6,2,2,564,160,68,5,2006,164500,FALSE,2,2,1
579,"FV",34,"Somerst","Norm","TwnhsE",7,2007,2007,0,689,"GasA","Y","SBrkr",703,1392,0,2,2,5,0,2,540,0,102,2,2008,146000,FALSE,2,2,1
580,"RM",81,"OldTown","Norm","1Fam",5,1954,1954,0,1050,"GasA","N","FuseF",1050,1795,0,2,4,7,0,1,352,0,0,11,2008,131500,FALSE,2,1,1
581,"RL",73,"NAmes","Norm","1Fam",6,1960,1987,594,1144,"GasA","Y","SBrkr",1429,1429,0,1,3,7,2,2,572,216,110,6,2007,181900,FALSE,2,2,1
582,"RL",98,"NridgHt","Norm","1Fam",8,2008,2009,0,2042,"GasA","Y","SBrkr",2042,2042,0,2,3,8,1,3,1390,0,90,8,2009,253293,FALSE,3,2,1
583,"RL",81,"Edwards","Norm","Duplex",6,1990,1990,816,816,"GasA","Y","SBrkr",816,816,1,1,3,5,0,0,0,0,32,5,2007,118500,FALSE,2,2,3
584,"RM",75,"OldTown","Artery","1Fam",10,1893,2000,0,1237,"GasA","Y","SBrkr",1521,2775,0,3,3,9,1,2,880,105,502,7,2008,325000,FALSE,4,2,2
585,"RM",51,"BrkSide","Norm","1Fam",4,1935,1995,0,884,"GasA","Y","SBrkr",989,1573,0,1,3,6,0,1,240,0,0,7,2009,133000,FALSE,1,2,1
587,"RL",55,"BrkSide","RRAn","1Fam",6,1918,2000,210,816,"GasA","Y","SBrkr",838,838,1,1,2,5,0,1,275,0,0,5,2008,130000,FALSE,2,2,1
588,"RL",74,"Sawyer","Norm","1Fam",5,1982,1982,672,840,"GasA","Y","SBrkr",860,860,1,1,2,4,0,2,528,0,0,7,2009,137000,FALSE,2,2,3
589,"RL",65,"ClearCr","Norm","1Fam",5,1968,2003,1324,1437,"GasA","Y","SBrkr",1473,1473,2,1,1,5,2,1,452,0,48,6,2009,143000,FALSE,3,2,1
590,"RM",50,"BrkSide","RRAn","1Fam",5,1930,1960,0,742,"GasA","Y","FuseA",779,935,0,1,2,4,0,1,308,0,0,8,2008,79500,FALSE,1,2,3
591,"RL",64,"CollgCr","Norm","1Fam",7,2004,2004,490,770,"GasA","Y","SBrkr",770,1582,0,2,3,6,0,2,520,0,45,9,2008,185900,FALSE,3,2,1
593,"RL",60,"Mitchel","Norm","1Fam",5,1982,2003,816,816,"GasA","Y","SBrkr",816,816,1,1,2,4,0,2,816,0,0,6,2008,138000,FALSE,2,2,1
594,"RM",70,"CollgCr","Norm","TwnhsE",6,2003,2003,685,848,"GasA","Y","SBrkr",848,848,1,1,1,4,0,2,420,140,0,5,2009,140000,FALSE,2,2,1
595,"RL",88,"CollgCr","Norm","1Fam",5,1975,1975,0,924,"GasA","Y","SBrkr",924,924,0,1,3,5,0,1,280,0,0,4,2008,110000,FALSE,1,2,3
596,"RL",69,"StoneBr","Norm","1Fam",8,2005,2006,1422,1814,"GasA","Y","SBrkr",1826,1826,1,2,3,7,1,3,758,180,75,8,2006,319000,FALSE,3,2,1
597,"RM",60,"OldTown","Norm","1Fam",6,1910,1993,0,684,"GasA","N","FuseA",684,1368,0,1,3,7,0,1,216,0,158,10,2006,114504,FALSE,1,1,1
598,"RL",53,"Blmngtn","Norm","TwnhsE",7,2006,2007,0,1258,"GasA","Y","SBrkr",1402,1402,0,0,2,7,1,3,648,120,16,2,2007,194201,FALSE,4,2,1
599,"RL",80,"Crawfor","Norm","1Fam",5,1977,1977,1283,1430,"GasA","Y","SBrkr",1647,1647,1,2,3,7,1,2,621,0,0,3,2006,217500,FALSE,3,2,1
600,"RM",24,"Blueste","Norm","Twnhs",6,1980,1980,81,716,"GasA","Y","SBrkr",716,1556,1,2,3,6,1,2,452,161,0,7,2008,151000,FALSE,4,2,3
601,"RL",74,"NridgHt","Norm","1Fam",8,2005,2005,546,1058,"GasA","Y","SBrkr",1058,1904,1,2,3,8,1,2,736,179,60,6,2006,275000,FALSE,4,2,1
602,"RM",50,"IDOTRR","Norm","1Fam",6,1937,1950,0,780,"GasA","Y","SBrkr",780,1375,0,1,3,6,1,1,544,0,162,12,2007,141000,FALSE,2,2,3
603,"RL",80,"SawyerW","Norm","1Fam",8,1992,1992,789,908,"GasA","Y","SBrkr",927,1915,1,2,3,8,1,2,506,120,150,2,2006,220000,FALSE,4,2,1
604,"FV",30,"Somerst","Norm","TwnhsE",7,2004,2005,0,600,"GasA","Y","SBrkr",600,1200,0,2,2,4,0,2,480,0,172,6,2010,151000,FALSE,3,2,1
605,"RL",88,"CollgCr","Norm","1Fam",7,2002,2002,922,1494,"GasA","Y","SBrkr",1494,1494,1,2,3,6,1,2,530,192,36,9,2008,221000,FALSE,3,2,1
606,"RL",85,"NAmes","Norm","1Fam",7,1965,1990,454,768,"GasA","Y","SBrkr",1186,1986,0,2,3,7,3,2,486,0,42,10,2009,205000,FALSE,3,2,3
607,"RL",82,"CollgCr","Norm","1Fam",5,1996,1996,732,1040,"GasA","Y","SBrkr",1040,1040,1,1,3,6,0,2,576,168,0,11,2009,152000,FALSE,2,2,2
608,"RL",78,"Edwards","Norm","1Fam",5,1948,2002,603,896,"GasA","Y","SBrkr",1112,2008,1,3,3,8,0,1,230,103,0,8,2006,225000,FALSE,4,2,1
610,"RL",61,"Sawyer","Feedr","1Fam",4,1961,1961,903,1029,"GasA","Y","SBrkr",1029,1029,1,1,3,5,0,1,261,64,0,4,2007,118500,FALSE,2,2,2
611,"RL",70,"CollgCr","PosN","1Fam",9,2000,2000,904,1440,"GasA","Y","SBrkr",1476,2153,1,2,3,8,2,3,736,253,142,5,2009,313000,FALSE,4,2,1
612,"RL",80,"NWAmes","Norm","1Fam",6,1978,1978,605,1032,"GasA","Y","SBrkr",1032,1032,0,2,3,6,1,2,564,0,0,7,2007,148000,FALSE,3,2,3
613,"RL",70,"CollgCr","Norm","1Fam",8,2001,2001,990,1299,"GasA","Y","SBrkr",1299,1872,1,2,3,7,1,2,531,160,122,11,2009,261500,FALSE,4,2,1
614,"RL",70,"Mitchel","Feedr","1Fam",5,2007,2007,206,1120,"GasA","Y","SBrkr",1120,1120,0,1,3,6,0,0,0,0,30,12,2007,147000,FALSE,1,2,1
615,"RM",21,"MeadowV","Norm","TwnhsE",4,1972,1972,150,630,"GasA","Y","SBrkr",630,630,1,1,1,3,0,0,0,96,24,5,2010,75500,FALSE,2,2,1
616,"RL",80,"NAmes","Feedr","1Fam",6,1963,1963,763,936,"GasA","Y","SBrkr",1054,1054,1,1,3,6,0,2,480,120,0,5,2010,137500,FALSE,2,2,1
617,"RL",65,"Gilbert","Norm","1Fam",6,2002,2003,457,783,"GasA","Y","SBrkr",807,1509,1,2,3,7,1,2,393,100,75,6,2006,183200,FALSE,4,2,1
618,"RL",59,"NAmes","Artery","1Fam",6,1954,1954,0,832,"GasA","Y","SBrkr",832,832,0,1,2,4,0,2,528,0,0,6,2008,105500,FALSE,1,2,2
619,"RL",90,"NridgHt","Norm","1Fam",9,2007,2007,48,1822,"GasA","Y","SBrkr",1828,1828,0,2,3,9,1,3,774,0,108,7,2007,314813,FALSE,2,2,1
620,"RL",85,"Timber","Norm","1Fam",8,2003,2003,871,1482,"GasA","Y","SBrkr",1482,2262,1,2,4,10,2,3,749,168,0,8,2008,305000,FALSE,4,2,1
621,"RL",45,"Edwards","Norm","1Fam",3,1914,1950,41,864,"GasA","N","FuseF",864,864,1,1,2,5,0,0,0,0,0,9,2008,67000,FALSE,2,1,3
622,"RL",90,"NWAmes","Norm","1Fam",6,1974,1997,956,1522,"GasA","Y","SBrkr",1548,2614,0,2,4,9,1,2,624,38,243,6,2008,240000,FALSE,3,2,3
623,"RL",71,"Sawyer","Norm","1Fam",5,1977,1977,560,980,"GasA","Y","SBrkr",980,980,0,1,3,6,0,2,484,192,0,7,2009,135000,FALSE,1,2,3
624,"FV",73.5,"Somerst","Norm","TwnhsE",6,2000,2000,420,756,"GasA","Y","SBrkr",756,1512,0,2,2,4,1,2,440,0,32,6,2007,168500,FALSE,3,2,1
625,"RL",80,"NWAmes","Norm","1Fam",6,1972,1972,247,732,"GasA","Y","SBrkr",1012,1790,1,1,4,8,1,2,484,148,0,11,2006,165150,FALSE,4,2,2
626,"RL",87,"NAmes","Norm","1Fam",6,1962,1962,0,1116,"GasA","Y","SBrkr",1116,1116,0,1,3,5,0,2,440,0,0,2,2010,160000,FALSE,2,2,3
627,"RL",73,"NAmes","Norm","1Fam",5,1960,1978,0,978,"GasA","Y","SBrkr",1422,1422,0,1,3,6,1,1,286,0,0,8,2007,139900,FALSE,1,2,3
628,"RL",80,"NAmes","Norm","1Fam",6,1955,1972,674,1156,"GasA","Y","SBrkr",1520,1520,1,1,3,7,2,1,364,0,0,3,2010,153000,FALSE,2,2,1
629,"RL",70,"NAmes","Norm","1Fam",5,1969,1969,650,1040,"GasA","Y","SBrkr",1040,2080,0,1,5,9,2,2,504,335,0,9,2007,135000,FALSE,4,2,3
630,"RL",82,"NAmes","Feedr","1Fam",6,1964,1964,624,1248,"GasA","Y","SBrkr",1350,1350,1,1,3,6,0,2,520,176,0,6,2008,168500,FALSE,3,2,3
632,"RL",34,"NridgHt","Norm","Twnhs",8,2006,2006,24,1554,"GasA","Y","SBrkr",1554,1554,0,2,2,6,1,2,627,156,73,8,2007,209500,FALSE,2,2,1
633,"RL",85,"NWAmes","Norm","1Fam",7,1977,1977,822,1386,"GasA","Y","SBrkr",1411,1411,0,2,3,6,1,2,544,192,0,4,2009,82500,FALSE,2,2,3
634,"RL",80,"NAmes","Norm","1Fam",5,1954,2005,480,1056,"GasA","Y","SBrkr",1056,1056,0,1,3,6,0,1,260,390,0,7,2007,139400,FALSE,2,2,3
635,"RL",64,"OldTown","Norm","Duplex",6,1980,1980,1056,1056,"GasA","Y","SBrkr",1056,1056,2,0,0,4,0,2,576,264,56,6,2010,144000,FALSE,2,2,2
636,"RH",60,"SWISU","Feedr","2fmCon",6,1914,1995,256,1440,"GasA","Y","FuseA",1440,3395,0,2,8,14,0,0,0,0,110,3,2007,200000,FALSE,2,2,1
637,"RM",51,"BrkSide","Norm","1Fam",2,1936,1950,0,264,"Grav","N","FuseA",800,800,0,1,1,4,1,0,0,0,0,1,2009,60000,FALSE,1,1,4
638,"RM",50,"OldTown","Norm","2fmCon",5,1954,1954,0,811,"GasA","Y","FuseA",811,1387,0,2,3,7,0,1,256,0,0,11,2009,93000,FALSE,2,2,3
639,"RL",67,"Edwards","Feedr","1Fam",5,1910,1950,0,796,"GasA","Y","FuseA",796,796,0,1,2,4,0,0,0,328,0,5,2008,85000,FALSE,1,2,2
640,"RL",53,"Blmngtn","Norm","TwnhsE",8,2006,2006,1154,1520,"GasA","Y","SBrkr",1567,1567,1,2,1,7,1,3,648,312,0,10,2006,264561,FALSE,3,2,1
641,"RL",62,"NridgHt","Norm","TwnhsE",8,2003,2004,1218,1518,"GasA","Y","SBrkr",1518,1518,0,1,1,6,1,2,588,185,140,4,2008,274000,FALSE,2,2,1
642,"FV",73.5,"Somerst","Norm","1Fam",7,2001,2001,738,1057,"GasA","Y","SBrkr",1057,1929,1,2,3,7,1,2,650,0,235,5,2007,226000,FALSE,4,2,1
644,"RL",80,"NWAmes","RRAn","1Fam",5,1969,1969,493,780,"GasA","Y","SBrkr",780,1620,0,2,4,7,0,2,462,208,0,4,2007,152000,FALSE,3,2,1
646,"RL",73,"NAmes","Norm","1Fam",6,1971,1971,282,981,"GasA","Y","SBrkr",981,981,1,1,3,5,0,2,576,0,312,3,2007,143250,FALSE,3,2,3
647,"RL",60,"NAmes","Norm","1Fam",5,1950,1950,0,0,"GasA","Y","SBrkr",1048,1048,0,1,3,7,0,2,420,0,27,7,2008,98300,FALSE,1,2,2
648,"RL",85,"Edwards","Norm","1Fam",6,1953,1953,500,1094,"GasA","Y","SBrkr",1094,1094,0,1,3,5,2,2,495,0,0,6,2008,155000,FALSE,1,2,1
649,"RL",70,"NAmes","PosN","1Fam",6,1966,1966,0,756,"GasA","Y","SBrkr",1051,1839,0,1,4,7,1,2,442,0,124,6,2010,155000,FALSE,2,2,3
650,"RM",21,"MeadowV","Norm","Twnhs",4,1970,1970,131,630,"GasA","Y","SBrkr",630,630,1,1,1,3,0,0,0,0,0,12,2007,84500,FALSE,2,2,2
651,"FV",65,"Somerst","Norm","1Fam",7,2007,2007,0,813,"GasA","Y","SBrkr",822,1665,0,2,3,7,0,2,562,0,0,5,2008,205950,FALSE,3,2,1
652,"RL",60,"Edwards","Artery","1Fam",4,1940,1950,0,755,"GasA","Y","SBrkr",755,1510,1,1,4,7,1,1,296,120,0,10,2009,108000,FALSE,2,2,3
653,"RL",70,"CollgCr","Norm","1Fam",7,1996,1996,0,880,"GasA","Y","SBrkr",909,1716,0,2,2,7,1,2,512,0,120,7,2009,191000,FALSE,3,2,1
654,"RM",60,"IDOTRR","Norm","1Fam",6,1906,1995,0,756,"GasA","Y","SBrkr",756,1469,0,1,3,7,0,1,216,57,0,6,2008,135000,FALSE,1,2,1
656,"RM",21,"BrDale","Norm","Twnhs",6,1971,1971,0,525,"GasA","Y","SBrkr",525,1092,0,1,3,6,0,1,264,0,0,3,2010,88000,FALSE,2,2,3
657,"RL",72,"NAmes","Norm","1Fam",5,1959,2006,806,1053,"GasA","Y","SBrkr",1053,1053,1,1,3,5,0,1,312,0,0,8,2008,145500,FALSE,3,2,1
658,"RL",60,"Crawfor","Norm","1Fam",7,1931,2000,0,776,"GasA","Y","SBrkr",851,1502,0,1,3,6,1,1,270,0,0,2,2008,149000,FALSE,2,2,3
659,"RL",78,"NAmes","Artery","1Fam",6,1948,1950,0,912,"GasA","Y","SBrkr",912,1458,0,1,3,6,1,1,330,192,0,1,2010,97500,FALSE,2,2,3
660,"RL",75,"Edwards","Norm","1Fam",5,1964,1999,637,1486,"GasA","Y","SBrkr",1486,1486,1,1,3,7,0,2,480,0,0,3,2009,167000,FALSE,2,2,1
661,"RL",80,"NWAmes","Norm","1Fam",7,1976,1976,0,793,"GasA","Y","SBrkr",1142,1935,0,2,3,7,1,2,550,0,113,11,2007,197900,FALSE,3,2,3
663,"RL",120,"NAmes","Norm","1Fam",6,1968,1968,0,1392,"GasA","Y","SBrkr",1392,1392,1,1,2,5,2,2,576,0,0,7,2009,110000,FALSE,2,2,2
664,"RL",90,"Edwards","Norm","1Fam",4,1972,1972,920,1138,"GasA","Y","SBrkr",1181,1181,1,2,3,6,0,2,588,0,0,4,2008,137500,FALSE,3,2,3
666,"RL",106,"Gilbert","Norm","1Fam",8,2000,2000,0,1406,"GasA","Y","SBrkr",1454,1936,0,2,3,7,1,2,504,188,124,11,2006,230500,FALSE,3,2,1
667,"RL",73,"NAmes","Norm","1Fam",6,1965,1979,187,1021,"GasA","Y","SBrkr",1465,2380,0,2,3,7,1,2,596,0,265,8,2007,129000,FALSE,3,2,3
668,"RL",65,"SawyerW","Norm","1Fam",6,1994,1998,1138,1408,"GasA","Y","SBrkr",1679,1679,1,2,3,7,1,2,575,224,42,10,2008,193500,FALSE,3,2,1
669,"RL",71,"Sawyer","Norm","1Fam",5,1956,1987,988,1188,"GasA","Y","SBrkr",1437,1437,1,1,3,6,1,2,576,304,0,11,2006,168000,FALSE,3,2,2
670,"RL",80,"Crawfor","Norm","1Fam",4,1922,1950,0,700,"GasA","Y","SBrkr",1180,1180,0,1,2,5,1,1,252,0,0,7,2006,137500,FALSE,1,2,1
671,"RL",64,"CollgCr","Norm","1Fam",6,2005,2005,193,738,"GasA","Y","SBrkr",738,1476,1,2,3,7,0,2,540,100,35,2,2009,173500,FALSE,4,2,1
672,"RH",54,"Edwards","Artery","1Fam",6,1925,1950,551,672,"GasA","N","SBrkr",697,1369,1,2,3,6,0,1,300,147,0,7,2009,103600,FALSE,3,1,3
673,"RL",68,"Veenker","Norm","1Fam",6,1977,1977,767,1208,"GasA","Y","SBrkr",1208,1208,1,1,3,6,1,2,546,198,42,6,2006,165000,FALSE,3,2,3
674,"RL",110,"Crawfor","Norm","1Fam",6,1957,2004,1186,1477,"GasA","Y","SBrkr",1839,1839,1,2,3,7,2,2,416,0,87,6,2007,257500,FALSE,3,2,1
675,"RL",80,"NAmes","Norm","1Fam",6,1965,1965,892,1136,"GasA","Y","SBrkr",1136,1136,1,1,3,5,1,1,384,426,0,7,2008,140000,FALSE,2,2,3
